sid,block_type,unitx,trial_type,frequency_type,rt.med,rt.mean,n,correctn,acc
sub131,learning,L14,random,high,500.842199995532,530.029110714427,16,16,1
sub131,learning,L14,random,low,484.631300001638,493.329533332144,10,10,1
sub131,learning,L14,regular,high,469.80700000131,478.75411888494,37,37,1
sub131,learning,L15,random,high,483.21935000422,497.472017497057,24,24,1
sub131,learning,L15,random,low,462.866999994731,498.989842857035,7,7,1
sub131,learning,L15,regular,high,486.569699998654,496.529224998085,37,37,1
sub131,learning,L16,random,high,472.21529998933,490.601449998314,24,24,1
sub131,learning,L16,random,low,438.956800004235,436.843966670697,10,10,1
sub131,learning,L16,regular,high,445.241800000076,444.381263331969,37,37,1
sub131,learning,L17,random,high,468.131199995696,472.845362497537,23,23,1
sub131,learning,L17,random,low,522.606199985603,527.183506661095,7,7,1
sub131,learning,L17,regular,high,472.407699999167,472.985143333201,37,37,1
sub131,learning,L18,random,high,524.332325003343,527.244519999658,12,12,1
sub131,learning,L18,random,low,516.460899991216,512.113249991671,13,13,1
sub131,learning,L18,regular,high,468.420099990908,475.668531000071,37,37,1
sub131,learning,L19,random,high,509.322899990366,538.066725002864,17,17,1
sub131,learning,L19,random,low,526.454649996595,541.966337499616,8,8,1
sub131,learning,L19,regular,high,499.542400008068,515.126155727103,35,35,1
sub131,learning,L20,random,high,479.742049996276,508.037327772601,10,10,1
sub131,learning,L20,random,low,500.637550008833,508.263893330392,21,21,1
sub131,learning,L20,regular,high,476.59154998837,490.115922441732,38,38,1
sub131,testing,T01,random,high,390.356399992015,388.426827273427,15,15,1
sub131,testing,T01,random,low,377.366600005189,384.807957142281,10,10,1
sub131,testing,T01,regular,high,370.552674990904,376.868300764201,39,39,1
sub131,testing,T02,random,high,369.382500008214,379.650148890343,25,25,1
sub131,testing,T02,random,low,405.783649985096,405.783649985096,2,2,1
sub131,testing,T02,regular,high,356.232149992138,354.879428221514,38,38,1
sub131,testing,T03,random,high,407.419700000901,404.659912956521,14,14,1
sub131,testing,T03,random,low,391.011600004276,417.943254172618,14,14,1
sub131,testing,T03,regular,high,360.045699999318,375.945917619122,39,39,1
sub131,testing,T04,random,high,379.672299997765,377.678072223514,20,20,1
sub131,testing,T04,random,low,378.265100007411,382.709374999104,12,12,1
sub131,testing,T04,regular,high,364.113250005175,366.032012023511,39,39,1
sub131,testing,T05,random,high,383.883000002243,389.584723074222,16,16,1
sub131,testing,T05,random,low,404.956849990413,411.273607138095,9,9,1
sub131,testing,T05,regular,high,367.643599995063,368.662217777132,36,36,1
sub132,learning,L01,random,high,488.82684999262,519.867304998722,16,16,1
sub132,learning,L01,random,low,472.631799988449,508.671794429473,10,10,1
sub132,learning,L01,regular,high,473.232374992222,477.083532014513,39,39,1
sub132,learning,L02,random,high,531.24407499854,551.559307141967,20,20,1
sub132,learning,L02,random,low,476.049449993298,476.562214279381,9,9,1
sub132,learning,L02,regular,high,458.029799992801,482.560081315266,38,38,1
sub132,learning,L03,random,high,543.233000033069,550.932331371359,21,21,1
sub132,learning,L03,random,low,566.852699965239,578.310755547136,10,10,1
sub132,learning,L03,regular,high,455.000324989669,461.97320416862,38,38,1
sub132,learning,L04,random,high,527.31445003883,566.514707694296,20,20,1
sub132,learning,L04,random,low,499.74055000348,532.312425001874,13,13,1
sub132,learning,L04,regular,high,515.303799969843,532.284269995289,39,39,1
sub132,learning,L05,random,high,482.226700012689,517.773395002587,14,14,1
sub132,learning,L05,random,low,479.498300002888,502.362133327147,9,9,1
sub132,learning,L05,regular,high,441.455000021961,446.475266666837,39,39,1
sub132,learning,L06,random,high,504.257299995516,521.975916668695,16,16,1
sub132,learning,L06,random,low,549.817900027847,545.108462509234,11,11,1
sub132,learning,L06,regular,high,459.784600010607,471.527671665212,38,38,1
sub132,learning,L07,random,high,467.202275016462,496.562646882012,19,19,1
sub132,learning,L07,random,low,445.376149989897,492.9011312488,11,11,1
sub132,learning,L07,regular,high,420.79589999048,437.376502335214,38,38,1
sub132,learning,L08,random,high,497.604350006441,523.618013695731,21,21,1
sub132,learning,L08,random,low,436.317199986661,480.241260002367,10,10,1
sub132,learning,L08,regular,high,426.103649981087,434.748573957525,37,37,1
sub132,learning,L09,random,high,462.562299973797,475.56253626324,21,21,1
sub132,learning,L09,random,low,472.216799971648,496.764992858516,8,8,1
sub132,learning,L09,regular,high,436.482775010518,458.402638332094,38,38,1
sub132,learning,L10,random,high,435.401349997846,432.289351037374,25,25,1
sub132,learning,L10,random,low,421.116999990772,448.518271433256,7,7,1
sub132,learning,L10,regular,high,418.873100017663,428.580860120668,39,39,1
sub132,learning,L11,random,high,430.617450008867,432.413626474205,23,23,1
sub132,learning,L11,random,low,443.208799988497,449.342842845778,8,8,1
sub132,learning,L11,regular,high,401.881199970376,404.766832437664,38,38,1
sub132,learning,L12,random,high,437.160000001313,463.721433336711,14,14,1
sub132,learning,L12,random,low,422.092399996473,423.20400000123,10,10,1
sub132,learning,L12,regular,high,433.169200026896,432.047602224177,38,38,1
sub132,learning,L13,random,high,442.983250017278,471.125786113488,19,19,1
sub132,learning,L13,random,low,444.695599959232,485.582238878124,10,10,1
sub132,learning,L13,regular,high,431.146000046283,438.592642444583,37,37,1
sub132,learning,L14,random,high,480.110099975718,491.733476852662,21,21,1
sub132,learning,L14,random,low,519.147300015902,526.040737514753,11,11,1
sub132,learning,L14,regular,high,438.781150005525,462.303502908496,38,38,1
sub132,learning,L15,random,high,446.347649995005,447.33162023407,19,19,1
sub132,learning,L15,random,low,477.497400017455,505.936211117336,11,11,1
sub132,learning,L15,regular,high,402.526350022526,416.040631911407,37,37,1
sub132,learning,L16,random,high,509.656125010224,512.826894435016,18,18,1
sub132,learning,L16,random,low,455.665600020438,445.521399998272,8,8,1
sub132,learning,L16,regular,high,482.118599989917,507.540246668052,36,36,1
sub132,learning,L17,random,high,472.007150005084,498.098563098687,21,21,1
sub132,learning,L17,random,low,458.013850002317,543.888800006243,4,4,1
sub132,learning,L17,regular,high,444.781099969987,463.630235119559,39,39,1
sub132,learning,L18,random,high,491.731099958997,481.701835285754,22,22,1
sub132,learning,L18,random,low,497.543000034057,515.115028575695,8,8,1
sub132,learning,L18,regular,high,430.881700012833,460.607338337225,38,38,1
sub132,learning,L19,random,high,467.166199989151,497.437433335178,19,19,1
sub132,learning,L19,random,low,481.754100008402,466.313914290541,9,9,1
sub132,learning,L19,regular,high,427.587500016671,449.747292954924,37,37,1
sub132,learning,L20,random,high,450.177499995334,452.718073328207,20,20,1
sub132,learning,L20,random,low,468.630699964706,489.20968571578,7,7,1
sub132,learning,L20,regular,high,410.377049993258,430.833247499686,38,38,1
sub132,testing,T01,random,high,338.151099989773,339.890289294999,18,18,1
sub132,testing,T01,random,low,338.52350001689,350.942500000551,16,16,1
sub132,testing,T01,regular,high,327.13610000792,336.424608851303,39,39,1
sub132,testing,T02,random,high,330.91594997677,338.019230004284,13,13,1
sub132,testing,T02,random,low,319.6970000281,327.962790920124,13,13,1
sub132,testing,T02,regular,high,318.139100039843,318.399223898046,37,37,1
sub132,testing,T03,random,high,333.961799973622,324.951707685474,15,15,1
sub132,testing,T03,random,low,335.103899997193,344.773044444284,11,11,1
sub132,testing,T03,regular,high,313.314800034277,327.763716225034,39,39,1
sub132,testing,T04,random,high,329.640350013506,346.652313104382,20,20,1
sub132,testing,T04,random,low,338.364700000966,341.063774991198,4,4,1
sub132,testing,T04,regular,high,323.487399989972,330.631459527926,38,38,1
sub132,testing,T05,random,high,359.922574993107,349.711649077815,25,25,1
sub132,testing,T05,random,low,344.499300001189,345.124830008717,8,8,1
sub132,testing,T05,regular,high,353.206400002819,346.490540474839,36,36,1
sub133,learning,L01,random,high,534.182099974714,534.447708332058,16,16,1
sub133,learning,L01,random,low,531.924550014082,537.755200003934,13,13,1
sub133,learning,L01,regular,high,507.755599974189,517.77981000034,39,39,1
sub133,learning,L02,random,high,513.850899995305,516.958416674364,19,19,1
sub133,learning,L02,random,low,599.749225002597,583.033704167368,16,16,1
sub133,learning,L02,regular,high,493.054174992722,489.755563539499,39,39,1
sub133,learning,L03,random,high,597.596999999951,599.335193749236,14,14,1
sub133,learning,L03,random,low,567.07007503428,605.474145840466,15,15,1
sub133,learning,L03,regular,high,543.213775003096,552.623326429845,39,39,1
sub133,learning,L04,random,high,526.093649998074,525.158087044946,17,17,1
sub133,learning,L04,random,low,543.275200005155,525.357912495868,13,13,1
sub133,learning,L04,regular,high,483.545249997405,481.952316077825,39,39,1
sub133,learning,L05,random,high,511.96075003827,514.920797924181,12,12,1
sub133,learning,L05,random,low,511.697949987138,513.273987887343,16,16,1
sub133,learning,L05,regular,high,501.871899992693,501.705706781234,39,39,1
sub133,learning,L06,random,high,520.162650005659,517.95830000871,15,15,1
sub133,learning,L06,random,low,472.86699997494,470.444907700697,16,16,1
sub133,learning,L06,regular,high,458.99177499814,470.597246343459,39,39,1
sub133,learning,L07,random,high,514.672600023914,520.429550007975,13,13,1
sub133,learning,L07,random,low,518.285400001332,532.771304543448,13,13,1
sub133,learning,L07,regular,high,502.47299997136,491.965232337178,39,39,1
sub133,learning,L08,random,high,492.997399996966,493.894030772096,17,17,1
sub133,learning,L08,random,low,479.695649992209,500.737518743335,17,17,1
sub133,learning,L08,regular,high,493.664349982282,478.534360943437,39,39,1
sub133,learning,L09,random,high,484.392099999241,486.92473572252,19,19,1
sub133,learning,L09,random,low,463.47685001092,495.967062495765,9,9,1
sub133,learning,L09,regular,high,459.498799988069,460.953561975354,37,37,1
sub133,learning,L10,random,high,477.292099967599,506.268266656358,19,19,1
sub133,learning,L10,random,low,534.24234999693,562.977679999312,10,10,1
sub133,learning,L10,regular,high,484.319999988657,495.453356120722,39,39,1
sub133,learning,L11,random,high,518.662900023628,537.111433332838,9,9,1
sub133,learning,L11,random,low,536.802400019951,542.206819227431,15,15,1
sub133,learning,L11,regular,high,494.940099975793,499.033930737217,39,39,1
sub133,learning,L12,random,high,477.944649988785,474.524800003005,17,17,1
sub133,learning,L12,random,low,470.667500019772,493.363580017467,11,11,1
sub133,learning,L12,regular,high,460.254950012313,461.385837817034,39,39,1
sub133,learning,L13,random,high,472.000850000768,471.27876666976,16,16,1
sub133,learning,L13,random,low,459.891099948436,491.533649998019,12,12,1
sub133,learning,L13,regular,high,452.010850014631,476.37760399789,39,39,1
sub133,learning,L14,random,high,492.574499978218,498.843000003641,16,16,1
sub133,learning,L14,random,low,464.956999974675,477.939437502452,14,14,1
sub133,learning,L14,regular,high,461.786074985866,466.288397618752,38,38,1
sub133,learning,L15,random,high,518.483099993318,505.93352332556,13,13,1
sub133,learning,L15,random,low,558.155500009889,561.13129168322,7,7,1
sub133,learning,L15,regular,high,459.412149983109,460.136328548833,39,39,1
sub133,learning,L16,random,high,494.143125004484,508.668010711387,15,15,1
sub133,learning,L16,random,low,519.372850016225,518.309979999322,12,12,1
sub133,learning,L16,regular,high,459.467500040773,471.896418225693,38,38,1
sub133,learning,L17,random,high,455.597599968314,467.628880766614,20,20,1
sub133,learning,L17,random,low,499.093699996593,509.061133337026,13,13,1
sub133,learning,L17,regular,high,455.679099977715,458.614012777818,39,39,1
sub133,learning,L18,random,high,452.262200007681,471.589823339471,20,20,1
sub133,learning,L18,random,low,466.716149996501,464.951133340946,7,7,1
sub133,learning,L18,regular,high,418.29990001861,431.538718446197,39,39,1
sub133,learning,L19,random,high,556.44195000059,547.035238882624,19,19,1
sub133,learning,L19,random,low,453.898899984779,470.092249999289,10,10,1
sub133,learning,L19,regular,high,458.108099992387,491.874028614257,39,39,1
sub133,learning,L20,random,high,497.28359997971,498.121066676201,14,14,1
sub133,learning,L20,random,low,487.486850004643,490.818736365658,14,14,1
sub133,learning,L20,regular,high,467.236800002866,457.68048166472,38,38,1
sub133,testing,T01,random,high,391.261200013105,397.454876931778,19,19,1
sub133,testing,T01,random,low,388.547624985222,411.889050010359,11,11,1
sub133,testing,T01,regular,high,375.386199972127,382.952103895885,38,38,1
sub133,testing,T02,random,high,417.193499975838,413.868649995753,17,17,1
sub133,testing,T02,random,low,393.601850009873,395.452009994187,14,14,1
sub133,testing,T02,regular,high,381.134700030088,392.846356113377,39,39,1
sub133,testing,T03,random,high,396.257299988065,425.698856057627,16,16,1
sub133,testing,T03,random,low,406.601699971361,399.885344438695,10,10,1
sub133,testing,T03,regular,high,384.730850026244,393.470002777111,39,39,1
sub133,testing,T04,random,high,356.933000002755,372.134400000505,11,11,1
sub133,testing,T04,random,low,384.683750016848,395.825625000725,9,9,1
sub133,testing,T04,regular,high,396.259574990836,391.723433320658,39,39,1
sub133,testing,T05,random,high,431.640800030436,429.617038469027,18,18,1
sub133,testing,T05,random,low,423.984799999744,430.117616675691,11,11,1
sub133,testing,T05,regular,high,409.623450017534,418.280820315583,39,39,1
sub134,learning,L01,random,high,345.429850000073,357.697777777907,19,19,1
sub134,learning,L01,random,low,395.730899996124,400.293249999647,10,10,1
sub134,learning,L01,regular,high,333.104749995982,356.699618748242,38,38,1
sub134,learning,L02,random,high,354.718649999995,376.855481249322,18,18,1
sub134,learning,L02,random,low,334.742849998293,345.917230000487,10,10,1
sub134,learning,L02,regular,high,321.239374998186,314.571576041165,38,38,1
sub134,learning,L03,random,high,347.758999996586,365.932930769094,18,18,1
sub134,learning,L03,random,low,371.960700002091,372.216670001944,10,10,1
sub134,learning,L03,regular,high,327.891675000501,326.087190103938,38,38,1
sub134,learning,L04,random,high,356.214424999052,348.892385416245,14,14,1
sub134,learning,L04,random,low,385.879099998419,378.152634999788,11,11,1
sub134,learning,L04,regular,high,354.282699998294,350.2316396655,37,37,1
sub134,learning,L05,random,high,377.947400003905,365.142971793737,20,20,1
sub134,learning,L05,random,low,350.171899999623,348.293399999723,9,9,1
sub134,learning,L05,regular,high,315.929474998484,320.301574687619,36,36,1
sub134,learning,L06,random,high,360.118199998396,348.9313076923,17,17,1
sub134,learning,L06,random,low,336.030499995104,349.220049999632,11,11,1
sub134,learning,L06,regular,high,332.334099999571,341.050110170306,39,39,1
sub134,learning,L07,random,high,361.376400003792,361.596630392145,23,23,1
sub134,learning,L07,random,low,361.557299998822,349.883871428444,7,7,1
sub134,learning,L07,regular,high,339.722950000578,335.514309444625,39,39,1
sub134,learning,L08,random,high,362.742700002855,359.71734230845,18,18,1
sub134,learning,L08,random,low,357.771999995748,365.371933333033,4,4,1
sub134,learning,L08,regular,high,333.56260000437,342.468595000779,36,36,1
sub134,learning,L09,random,high,363.597899999149,359.514518749847,20,20,1
sub134,learning,L09,random,low,354.824200001531,345.164059999297,11,11,1
sub134,learning,L09,regular,high,353.964099998848,377.849910888456,38,38,1
sub134,learning,L10,random,high,359.991699995589,364.610364283917,17,17,1
sub134,learning,L10,random,low,395.792650004296,395.230150000316,8,8,1
sub134,learning,L10,regular,high,352.355749997514,358.478685521156,38,38,1
sub134,learning,L11,random,high,402.20550000231,421.104591176332,19,19,1
sub134,learning,L11,random,low,397.956499997235,383.319235712406,8,8,1
sub134,learning,L11,regular,high,366.273875000843,374.683782603718,38,38,1
sub134,learning,L12,random,high,373.316699999123,369.745789285194,16,16,1
sub134,learning,L12,random,low,397.193099997821,406.925014286182,10,10,1
sub134,learning,L12,regular,high,343.155950002256,348.186023333359,38,38,1
sub134,learning,L13,random,high,379.866150000453,382.109079166791,16,16,1
sub134,learning,L13,random,low,396.523950003029,436.035858335041,7,7,1
sub134,learning,L13,regular,high,373.650199995609,389.911963332836,38,38,1
sub134,learning,L14,random,high,378.372399998625,391.360481248891,18,18,1
sub134,learning,L14,random,low,392.75492500019,398.846928333175,13,13,1
sub134,learning,L14,regular,high,364.740149998397,372.777894556526,37,37,1
sub134,learning,L15,random,high,385.918400002993,374.407823076651,16,16,1
sub134,learning,L15,random,low,377.211000000898,388.231093750619,10,10,1
sub134,learning,L15,regular,high,361.444500000289,360.12384458326,39,39,1
sub134,learning,L16,random,high,384.61499999903,385.715704999166,14,14,1
sub134,learning,L16,random,low,377.574600002845,392.002309090789,14,14,1
sub134,learning,L16,regular,high,391.466325001602,383.381001145267,39,39,1
sub134,learning,L17,random,high,403.558700003487,392.403962222225,19,19,1
sub134,learning,L17,random,low,385.09675000023,385.872710000695,6,6,1
sub134,learning,L17,regular,high,386.585000000196,404.955811222058,38,38,1
sub134,learning,L18,random,high,371.446099998138,391.663696153745,18,18,1
sub134,learning,L18,random,low,409.34290000223,416.020062499835,15,15,1
sub134,learning,L18,regular,high,392.872500000522,396.418599167214,39,39,1
sub134,learning,L19,random,high,379.090675000043,377.407937500493,20,20,1
sub134,learning,L19,random,low,372.933999999077,389.376236363288,11,11,1
sub134,learning,L19,regular,high,368.452400005481,382.268607778315,35,35,1
sub134,learning,L20,random,high,379.455599999346,379.75098333267,17,17,1
sub134,learning,L20,random,low,399.444900001981,383.707781481563,11,11,1
sub134,learning,L20,regular,high,368.794200001503,385.560345714553,37,37,1
sub134,testing,T01,random,high,380.743900001107,402.170172727148,14,14,1
sub134,testing,T01,random,low,380.623549997836,394.678519999434,12,12,1
sub134,testing,T01,regular,high,361.753999997745,363.119881666878,38,38,1
sub134,testing,T02,random,high,373.032499999681,380.10289230694,14,14,1
sub134,testing,T02,random,low,385.804400000779,425.064881818495,14,14,1
sub134,testing,T02,regular,high,373.390750002727,380.498137776885,37,37,1
sub134,testing,T03,random,high,359.205274999113,367.394849999463,17,17,1
sub134,testing,T03,random,low,367.465000002994,365.778863635734,12,12,1
sub134,testing,T03,regular,high,371.255750003911,382.371163889709,36,36,1
sub134,testing,T04,random,high,384.429250001631,381.351490623956,19,19,1
sub134,testing,T04,random,low,384.85419999779,396.753687500222,9,9,1
sub134,testing,T04,regular,high,380.388524999944,372.517882187223,38,38,1
sub134,testing,T05,random,high,380.692300001101,390.694105554252,18,18,1
sub134,testing,T05,random,low,399.212299998908,407.099784999809,11,11,1
sub134,testing,T05,regular,high,367.52494999746,380.55830166583,37,37,1
sub135,learning,L01,random,high,473.286800028291,533.13303947461,23,23,1
sub135,learning,L01,random,low,495.980249979766,530.899199977284,4,4,1
sub135,learning,L01,regular,high,157.990900042932,247.393507686539,17,17,1
sub135,learning,L02,random,high,459.771100024227,456.781297510315,26,26,1
sub135,learning,L02,random,low,461.129249975784,469.318524978007,5,5,1
sub135,learning,L02,regular,high,126.877600006992,144.972201918091,19,19,1
sub135,learning,L03,random,high,408.84860001097,426.732866662658,25,25,1
sub135,learning,L03,random,low,401.639299991075,384.065999979309,3,3,1
sub135,learning,L03,regular,high,136.329000015394,190.95379999635,10,10,1
sub135,learning,L04,random,high,419.211799991899,460.196212499189,14,14,1
sub135,learning,L04,random,low,434.922699991148,452.372888885697,9,9,1
sub135,learning,L04,regular,high,119.289299967932,154.724145448364,15,15,1
sub135,learning,L05,random,high,426.320899976417,447.753793133683,21,21,1
sub135,learning,L05,random,low,435.859499993967,436.960004169426,11,11,1
sub135,learning,L05,regular,high,140.064299979713,251.265668178817,15,15,1
sub135,learning,L06,random,high,427.761250000913,436.457941663321,23,23,1
sub135,learning,L06,random,low,428.066174979904,427.775262491195,6,6,1
sub135,learning,L06,regular,high,150.000399997225,212.413044992718,11,11,1
sub135,learning,L07,random,high,430.669225010206,435.384928130588,22,22,1
sub135,learning,L07,random,low,444.895099964924,447.46359760618,10,10,1
sub135,learning,L07,regular,high,129.888700030278,144.612114813989,12,12,1
sub135,learning,L08,random,high,432.957699988037,455.053100001533,17,17,1
sub135,learning,L08,random,low,495.179800025653,482.8116999928,9,9,1
sub135,learning,L08,regular,high,150.21799999522,207.943722223044,12,12,1
sub135,learning,L09,random,high,433.857100026216,475.930763896839,21,21,1
sub135,learning,L09,random,low,437.893700000132,438.407328582668,8,8,1
sub135,learning,L09,regular,high,132.698499990511,163.406819998636,15,15,1
sub135,learning,L10,random,high,417.151100002229,442.511888467169,15,15,1
sub135,learning,L10,random,low,446.426449983846,441.954469995108,6,6,1
sub135,learning,L10,regular,high,207.484049999039,256.687925004371,10,10,1
sub135,learning,L11,random,high,393.128400028218,398.450467711276,20,20,1
sub135,learning,L11,random,low,410.867999977199,421.88251873813,10,10,1
sub135,learning,L11,regular,high,108.519200002775,117.040149996423,10,10,1
sub135,learning,L12,random,high,445.538999978453,463.667491035244,17,17,1
sub135,learning,L12,random,low,426.660675017047,426.937350006483,10,10,1
sub135,learning,L12,regular,high,140.887599962298,188.825265149,16,16,1
sub135,learning,L13,random,high,406.741600017995,429.373042858234,18,18,1
sub135,learning,L13,random,low,435.893650021171,481.528021440941,8,8,1
sub135,learning,L13,regular,high,146.028949966421,179.759006234235,10,10,1
sub135,learning,L14,random,high,425.879399990663,440.249452781346,24,24,1
sub135,learning,L14,random,low,477.699899987783,451.207219995558,6,6,1
sub135,learning,L14,regular,high,139.918249973562,209.853307149994,11,11,1
sub135,learning,L15,random,high,441.105399979278,418.119380773696,19,19,1
sub135,learning,L15,random,low,402.153699978953,426.169806240068,9,9,1
sub135,learning,L15,regular,high,155.553300006432,190.34678333143,15,15,1
sub135,learning,L16,random,high,394.391800044104,403.683296664773,18,18,1
sub135,learning,L16,random,low,468.485049990704,464.330224999382,8,8,1
sub135,learning,L16,regular,high,136.196475010365,158.699863329336,15,15,1
sub135,learning,L17,random,high,401.373075001175,443.718246423357,18,18,1
sub135,learning,L17,random,low,460.630999994464,472.486600009558,8,8,1
sub135,learning,L17,regular,high,193.812299985439,218.51730556874,11,11,1
sub135,learning,L18,random,high,436.200299998745,426.782297056657,27,27,1
sub135,learning,L18,random,low,444.304399978137,444.304399978137,2,2,1
sub135,learning,L18,regular,high,203.922349988716,227.354499987996,11,11,1
sub135,learning,L19,random,high,424.100274991361,474.682564285883,19,19,1
sub135,learning,L19,random,low,428.558250016067,432.738266671853,8,8,1
sub135,learning,L19,regular,high,149.2615500174,173.197850006545,11,11,1
sub135,learning,L20,random,high,431.883224984631,440.824363093097,19,19,1
sub135,learning,L20,random,low,416.981200018199,444.718325001304,7,7,1
sub135,learning,L20,regular,high,184.521400020458,237.183920828102,13,13,1
sub135,testing,T01,random,high,339.579300023615,340.509702942868,22,22,1
sub135,testing,T01,random,low,342.714799975511,334.189800002302,3,3,1
sub135,testing,T01,regular,high,325.712700025179,344.0128600047,34,34,1
sub135,testing,T02,random,high,330.061499989824,328.129201665676,24,24,1
sub135,testing,T02,random,low,346.500200015726,400.199150011758,4,4,1
sub135,testing,T02,regular,high,312.917900038883,329.8526300043,39,39,1
sub135,testing,T03,random,high,329.155199986417,340.289761102758,21,21,1
sub135,testing,T03,random,low,339.008650014875,349.341183328458,6,6,1
sub135,testing,T03,regular,high,320.038800011389,332.559159441088,34,34,1
sub135,testing,T04,random,high,350.89689999586,363.415570583825,17,17,1
sub135,testing,T04,random,low,350.415649969364,371.064834989375,11,11,1
sub135,testing,T04,regular,high,317.190274989116,313.765752600375,37,37,1
sub135,testing,T05,random,high,327.948900012416,333.802441668619,21,21,1
sub135,testing,T05,random,low,337.719000002835,360.467216669349,5,5,1
sub135,testing,T05,regular,high,318.642800004454,329.012134445495,36,36,1
sub136,learning,L01,random,high,529.617400025018,546.824687527987,19,19,1
sub136,learning,L01,random,low,510.353099962231,538.369849993615,6,6,1
sub136,learning,L01,regular,high,529.298525012564,526.310572271939,38,38,1
sub136,learning,L02,random,high,508.276199980173,510.385427388385,18,18,1
sub136,learning,L02,random,low,524.540700018406,535.245656275947,9,9,1
sub136,learning,L02,regular,high,504.022900073323,502.093012674041,38,38,1
sub136,learning,L03,random,high,553.770625003381,566.057155539359,21,21,1
sub136,learning,L03,random,low,633.585149946157,670.118324982468,4,4,1
sub136,learning,L03,regular,high,517.641199985519,516.768667764134,37,37,1
sub136,learning,L04,random,high,632.715450075921,641.047243771027,22,22,1
sub136,learning,L04,random,low,555.887100053951,566.222166681352,3,3,1
sub136,learning,L04,regular,high,550.736400065944,556.610085117605,39,39,1
sub136,learning,L05,random,high,582.723375031492,591.056730004493,26,26,1
sub136,learning,L05,random,low,550.647499971092,628.923280024901,5,5,1
sub136,learning,L05,regular,high,558.933799969964,552.642738788337,39,39,1
sub136,learning,L06,random,high,567.958299885504,574.550063737358,24,24,1
sub136,learning,L06,random,low,527.623349975329,527.712224982679,4,4,1
sub136,learning,L06,regular,high,522.607650025748,514.480283326055,39,39,1
sub136,learning,L07,random,high,528.964200057089,540.7996986913,24,24,1
sub136,learning,L07,random,low,544.305174989859,534.225371873617,14,14,1
sub136,learning,L07,regular,high,508.350925025297,494.030099765431,39,39,1
sub136,learning,L08,random,high,476.698599988595,493.443474449062,18,18,1
sub136,learning,L08,random,low,469.39330000896,445.853420021012,5,5,1
sub136,learning,L08,regular,high,448.47080000909,458.642276452156,38,38,1
sub136,learning,L09,random,high,465.732775017386,474.591010699182,19,19,1
sub136,learning,L09,random,low,451.57100004144,460.76637222561,10,10,1
sub136,learning,L09,regular,high,457.252699998207,455.624530112319,39,39,1
sub136,learning,L10,random,high,484.744500019588,514.555676669503,19,19,1
sub136,learning,L10,random,low,518.263250007294,540.702719432172,9,9,1
sub136,learning,L10,regular,high,449.500724993413,462.823203443259,38,38,1
sub136,learning,L11,random,high,491.794800036587,502.631779996834,24,24,1
sub136,learning,L11,random,low,501.579100033268,501.959259994328,7,7,1
sub136,learning,L11,regular,high,470.056500053033,479.840690008132,38,38,1
sub136,learning,L12,random,high,483.371850044932,486.506118755642,23,23,1
sub136,learning,L12,random,low,493.850099970587,471.798059996218,6,6,1
sub136,learning,L12,regular,high,478.617250046227,475.238194019379,39,39,1
sub136,learning,L13,random,high,511.330199951772,509.855182293298,22,22,1
sub136,learning,L13,random,low,509.264399996027,527.354599966202,8,8,1
sub136,learning,L13,regular,high,485.227950004628,479.704951356446,39,39,1
sub136,learning,L14,random,high,513.164725009119,513.421308856778,22,22,1
sub136,learning,L14,random,low,439.832599979127,456.297962518875,6,6,1
sub136,learning,L14,regular,high,488.923200056888,508.966325995926,38,38,1
sub136,learning,L15,random,high,499.718850071076,503.712611678445,23,23,1
sub136,learning,L15,random,low,483.261100016534,483.572419988923,5,5,1
sub136,learning,L15,regular,high,467.484174965648,470.579544755553,38,38,1
sub136,learning,L16,random,high,491.122550040018,477.322788224282,21,21,1
sub136,learning,L16,random,low,556.561600067653,544.368459982798,5,5,1
sub136,learning,L16,regular,high,470.910675008781,473.51914947285,38,38,1
sub136,learning,L17,random,high,568.351250025444,587.577718768443,21,21,1
sub136,learning,L17,random,low,485.374275041977,489.879850007128,7,7,1
sub136,learning,L17,regular,high,504.923700005747,506.768221113857,37,37,1
sub136,learning,L18,random,high,487.464899895713,496.372770005837,18,18,1
sub136,learning,L18,random,low,495.475899893791,513.54347141127,7,7,1
sub136,learning,L18,regular,high,476.448175031692,478.124493322321,38,38,1
sub136,learning,L19,random,high,498.894049960654,487.174859076428,19,19,1
sub136,learning,L19,random,low,523.709450033493,513.642816692785,10,10,1
sub136,learning,L19,regular,high,467.863249941729,460.330568193995,39,39,1
sub136,learning,L20,random,high,483.450399944559,501.344935720443,18,18,1
sub136,learning,L20,random,low,498.928199987859,509.017012489494,11,11,1
sub136,learning,L20,regular,high,473.820000013802,484.952635101508,38,38,1
sub136,testing,T01,random,high,414.612900000066,431.247038222329,23,23,1
sub136,testing,T01,random,low,492.447399999946,488.415842859208,7,7,1
sub136,testing,T01,regular,high,413.595600053668,402.771454224518,36,36,1
sub136,testing,T02,random,high,378.799099999014,385.746628565747,16,16,1
sub136,testing,T02,random,low,363.480099942535,352.255494417881,10,10,1
sub136,testing,T02,regular,high,360.181450028904,371.261465558006,36,36,1
sub136,testing,T03,random,high,376.276250055525,375.23329999749,19,19,1
sub136,testing,T03,random,low,378.427899966482,379.711118172219,12,12,1
sub136,testing,T03,regular,high,369.809449999593,362.566784984018,36,36,1
sub136,testing,T04,random,high,390.003199921921,396.869036660064,18,18,1
